img_id,target
train_2544.jpg,19
train_2545.jpg,49
train_2546.jpg,34
train_2547.jpg,32
train_2548.jpg,23
train_2549.jpg,2
train_2550.jpg,35
train_2551.jpg,20
train_2552.jpg,36
train_2553.jpg,15
train_2554.jpg,13
train_2555.jpg,34
train_2556.jpg,25
train_2557.jpg,28
train_2558.jpg,7
train_2559.jpg,39
train_2560.jpg,4
train_2561.jpg,2
train_2562.jpg,29
train_2563.jpg,33
train_2564.jpg,18
train_2565.jpg,21
train_2566.jpg,37
train_2567.jpg,23
train_2568.jpg,2
train_2569.jpg,24
train_2570.jpg,45
train_2571.jpg,26
train_2572.jpg,22
train_2573.jpg,9
train_2574.jpg,15
train_2575.jpg,24
train_2576.jpg,0
train_2577.jpg,30
train_2578.jpg,16
train_2579.jpg,33
train_2580.jpg,31
train_2581.jpg,3
train_2582.jpg,49
train_2583.jpg,5
train_2584.jpg,2
train_2585.jpg,26
train_2586.jpg,22
train_2587.jpg,12
train_2588.jpg,46
train_2589.jpg,18
train_2590.jpg,23
train_2591.jpg,38
train_2592.jpg,10
train_2593.jpg,16
train_2594.jpg,6
train_2595.jpg,18
train_2596.jpg,45
train_2597.jpg,16
train_2598.jpg,39
train_2599.jpg,11
train_2600.jpg,36
train_2601.jpg,2
train_2602.jpg,26
train_2603.jpg,45
train_2604.jpg,35
train_2605.jpg,44
train_2606.jpg,25
train_2607.jpg,43
train_2608.jpg,41
train_2609.jpg,15
train_2610.jpg,26
train_2611.jpg,20
train_2612.jpg,47
train_2613.jpg,0
train_2614.jpg,28
train_2615.jpg,30
train_2616.jpg,20
train_2617.jpg,47
train_2618.jpg,32
train_2619.jpg,21
train_2620.jpg,11
train_2621.jpg,29
train_2622.jpg,1
train_2623.jpg,35
train_2624.jpg,0
train_2625.jpg,15
train_2626.jpg,46
train_2627.jpg,37
train_2628.jpg,37
train_2629.jpg,3
train_2630.jpg,36
train_2631.jpg,17
train_2632.jpg,6
train_2633.jpg,28
train_2634.jpg,8
train_2635.jpg,3
train_2636.jpg,26
train_2637.jpg,22
train_2638.jpg,14
train_2639.jpg,6
train_2640.jpg,14
train_2641.jpg,14
train_2642.jpg,19
train_2643.jpg,3
train_2644.jpg,38
train_2645.jpg,20
train_2646.jpg,5
train_2647.jpg,40
train_2648.jpg,25
train_2649.jpg,17
train_2650.jpg,32
train_2651.jpg,26
train_2652.jpg,24
train_2653.jpg,4
train_2654.jpg,24
train_2655.jpg,21
train_2656.jpg,8
train_2657.jpg,30
train_2658.jpg,13
train_2659.jpg,23
train_2660.jpg,32
train_2661.jpg,1
train_2662.jpg,31
train_2663.jpg,25
train_2664.jpg,1
train_2665.jpg,44
train_2666.jpg,45
train_2667.jpg,16
train_2668.jpg,1
train_2669.jpg,27
train_2670.jpg,25
train_2671.jpg,25
train_2672.jpg,46
train_2673.jpg,37
train_2674.jpg,41
train_2675.jpg,25
train_2676.jpg,6
train_2677.jpg,27
train_2678.jpg,14
train_2679.jpg,16
train_2680.jpg,2
train_2681.jpg,26
train_2682.jpg,16
train_2683.jpg,2
train_2684.jpg,25
train_2685.jpg,26
train_2686.jpg,47
train_2687.jpg,36
train_2688.jpg,30
train_2689.jpg,8
train_2690.jpg,47
train_2691.jpg,33
train_2692.jpg,18
train_2693.jpg,48
train_2694.jpg,13
train_2695.jpg,32
train_2696.jpg,44
train_2697.jpg,13
train_2698.jpg,11
train_2699.jpg,43
train_2700.jpg,7
train_2701.jpg,49
train_2702.jpg,44
train_2703.jpg,45
train_2704.jpg,39
train_2705.jpg,27
train_2706.jpg,6
train_2707.jpg,30
train_2708.jpg,35
train_2709.jpg,42
train_2710.jpg,36
train_2711.jpg,28
train_2712.jpg,34
train_2713.jpg,10
train_2714.jpg,44
train_2715.jpg,48
train_2716.jpg,43
train_2717.jpg,17
train_2718.jpg,39
train_2719.jpg,26
train_2720.jpg,3
train_2721.jpg,11
train_2722.jpg,7
train_2723.jpg,3
train_2724.jpg,13
train_2725.jpg,12
train_2726.jpg,45
train_2727.jpg,1
train_2728.jpg,13
train_2729.jpg,12
train_2730.jpg,24
train_2731.jpg,4
train_2732.jpg,37
train_2733.jpg,10
train_2734.jpg,47
train_2735.jpg,34
train_2736.jpg,13
train_2737.jpg,43
train_2738.jpg,23
train_2739.jpg,6
train_2740.jpg,29
train_2741.jpg,9
train_2742.jpg,49
train_2743.jpg,45
train_2744.jpg,3
train_2745.jpg,9
train_2746.jpg,3
train_2747.jpg,5
train_2748.jpg,35
train_2749.jpg,15
train_2750.jpg,18
